20230601 092900;1.354550;1.354680;1.354490;1.354640;0
20230601 093000;1.354650;1.354910;1.354540;1.354720;0
20230601 093100;1.354730;1.354770;1.354340;1.354580;0
20230601 093200;1.354580;1.354810;1.354320;1.354420;0
20230601 093300;1.354420;1.354420;1.354130;1.354240;0
20230601 093400;1.354230;1.354230;1.353950;1.354090;0
20230601 093500;1.354060;1.354100;1.353720;1.353760;0
20230601 093600;1.353760;1.353760;1.353270;1.353270;0
20230601 093700;1.353260;1.353260;1.352780;1.353050;0
20230601 093800;1.353080;1.353450;1.353030;1.353260;0
20230601 093900;1.353270;1.353370;1.352980;1.353000;0
20230601 094000;1.353020;1.353280;1.352590;1.353170;0
20230601 094100;1.353140;1.353380;1.352830;1.353180;0
20230601 094200;1.353190;1.353220;1.352880;1.352970;0
20230601 094300;1.352950;1.353130;1.352660;1.353130;0
20230601 094400;1.353150;1.353320;1.352990;1.353040;0
20230601 094500;1.353010;1.353120;1.352610;1.352700;0
20230601 094600;1.352700;1.352970;1.352460;1.352710;0
20230601 094700;1.352750;1.352960;1.352590;1.352920;0
20230601 094800;1.352930;1.353180;1.352780;1.352950;0
20230601 094900;1.352950;1.352990;1.352710;1.352810;0
20230601 095000;1.352830;1.353060;1.352710;1.353000;0
20230601 095100;1.352970;1.353070;1.352680;1.352970;0
20230601 095200;1.352970;1.353190;1.352700;1.353180;0
20230601 095300;1.353200;1.353250;1.352890;1.353000;0
20230601 095400;1.353030;1.353070;1.352880;1.352880;0
20230601 095500;1.352870;1.353030;1.352790;1.353030;0
20230601 095600;1.353030;1.353210;1.352860;1.353150;0
20230601 095700;1.353160;1.353170;1.353020;1.353060;0
20230601 095800;1.353060;1.353080;1.352900;1.352920;0
20230601 095900;1.352940;1.353000;1.352760;1.352910;0
20230601 110000;1.350750;1.350840;1.350660;1.350750;0
20230601 110100;1.350740;1.351000;1.350660;1.350960;0
